industry,industryLabel,MaineFacility,facilityName,region
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110038273999,NORTHEAST AGRICULTURAL SALES,https://datacommons.org/browser/geoId/2302517460
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039665092,CAVENDISH AGRI SERVICES,https://datacommons.org/browser/geoId/2302517460
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000581549,GAC CHEMICAL - NEW ENGLAND,https://datacommons.org/browser/geoId/2302766635
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039671174,"NEW ENGLAND WASTE SERVICES OF ME, INC.",https://datacommons.org/browser/geoId/2302778255
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039665314,FORREST AUTOBODY,https://datacommons.org/browser/geoId/2302786760
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008438002,INDECK JONESBORO ENERGY CENTER,https://datacommons.org/browser/geoId/2302935905
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039675116,RUMERY'S BOATYARD,https://datacommons.org/browser/geoId/2303104860
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070327520,"CRI-SIL SILICONE TECHNOLOGIES, LLC",https://datacommons.org/browser/geoId/2303104860
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008434471,CHEMLAN CO,https://datacommons.org/browser/geoId/2303116725
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039671478,TOM S OF MAINE INC,https://datacommons.org/browser/geoId/2303136535
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110003552815,LINDE LLC,https://datacommons.org/browser/geoId/2303137270
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000603026,EVONIK CYRO LLC - SANFORD,https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-325,Chemical Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110042246977,TOM'S OF MAINE,https://datacommons.org/browser/geoId/2303165725
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110002356343,AUBURN CONCRETE,https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007401828,MORIN BRICK CO,https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110012599955,"PORT OF AUBURN, LLC",https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039667081,AMERICAN CONCRETE BATCH PLANT,https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039679363,SUPERIOR CONCRETE,https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110041847927,RJF - MORIN BRICK LLC - AUBURN,https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110069483990,"RJF MORIN BRICK, LLC",https://datacommons.org/browser/geoId/2300102060
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110043993685,LEEDS METAL,https://datacommons.org/browser/geoId/2300138565
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110002057862,PIKE INDUSTRIES,https://datacommons.org/browser/geoId/2300138740
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070331694,MAINE SOAPSTONE COMPANY,https://datacommons.org/browser/geoId/2300325615
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007225323,"STEELSTONE INDUSTRIES, INC. - HOULTON",https://datacommons.org/browser/geoId/2300333980
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110064143895,"STEELSTONE INDUSTRIES, INC.",https://datacommons.org/browser/geoId/2300333980
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110037130075,LANE CONSTRUCTION CORP,https://datacommons.org/browser/geoId/2300360825
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039663806,AROOSTACAST INC,https://datacommons.org/browser/geoId/2300360825
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110055531955,"TROMBLEY REDI-MIX, INC PRESQUE ISLE",https://datacommons.org/browser/geoId/2300360825
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110013388244,CIMENT QUEBEC INC.,https://datacommons.org/browser/geoId/2300502655
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039681341,CIMENT QUEBEC INC-EAST BALDWIN,https://datacommons.org/browser/geoId/2300502655
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070281464,GDS SERVICES INC.,https://datacommons.org/browser/geoId/2300507170
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070345413,"HARPSWELL HOUSE, INC.",https://datacommons.org/browser/geoId/2300508430
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110002057844,MORIN BRICK COMPANY,https://datacommons.org/browser/geoId/2300528240
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010391067,P & K SAND & GRAVEL,https://datacommons.org/browser/geoId/2300548085
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070333596,"GREENSTONE PRECAST, LLC",https://datacommons.org/browser/geoId/2300548820
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001682910,"DRAGON PRODUCTS COMPANY, LLC",https://datacommons.org/browser/geoId/2300560545
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007315333,MECAW INDUSTRIES,https://datacommons.org/browser/geoId/2300560545
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110046087845,COMNAV ENGINEERING INC,https://datacommons.org/browser/geoId/2300560545
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110062690280,"ST. LAWRENCE CEMENT CO., L.L.C.",https://datacommons.org/browser/geoId/2300560545
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110002057782,DURASTONE PRECAST INCORPORATED-SOUTH PORTLAND,https://datacommons.org/browser/geoId/2300571990
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001682929,PIKE INDUSTRIES,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110003555509,COMNAV ENGINEERING INC,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110015634054,WHITE BROS CONSTRUCTION MAINTENANCE SHOP,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039676222,"R. A. CUMMINGS, INC.",https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039676972,"SWAN'S WILBERT VAULT CO, INC.",https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110040175752,D M BLACK,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110043436421,SIGCO INC,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110045343277,HISSONG WESTBROOK CONCRETE BA,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110046102383,"HISSONG READY-MIX & AGGREGATES, LLC",https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070333029,BLUE ROCK INDUSTRIES,https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070336817,"HISSONG READY-MIX & AGGREGATES, LLC",https://datacommons.org/browser/geoId/2300582105
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110030569962,HALEY CONSTRUCTION,https://datacommons.org/browser/geoId/2300724775
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039669025,CONCRETE READY MIX PLANT,https://datacommons.org/browser/geoId/2300758445
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039680770,USA CONCRETE INC-PHILLIPS,https://datacommons.org/browser/geoId/2300758445
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010406569,SARGENT MATERIALS,https://datacommons.org/browser/geoId/2300902865
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110027225811,WARDWELL CONSTRUCTION AND TRUCKING CORP - BUCKSPORT,https://datacommons.org/browser/geoId/2300908815
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110038944774,"DRAGON PRODUCTS COMPANY, LLC",https://datacommons.org/browser/geoId/2300923200
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110041113942,HAROLD MACQUINN,https://datacommons.org/browser/geoId/2300930970
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110042246753,FRESHWATER STONE AND BRICK WORK INC,https://datacommons.org/browser/geoId/2300955505
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110058407914,WARDWELL CONSTRUCTION AND TRUCKING CORPORATION,https://datacommons.org/browser/geoId/2300955505
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001839770,GAGNE & SON,https://datacommons.org/browser/geoId/2301104020
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039665387,FERRAIOLO- GARDINER OFFICE/GARAGE,https://datacommons.org/browser/geoId/2301127085
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070279819,FORGOTTEN STONEWORKS,https://datacommons.org/browser/geoId/2301143080
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110008437236,BLUE ROCK INDUSTRIES (PIKE INDUSTRIES),https://datacommons.org/browser/geoId/2301168385
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110037498589,"DRAGON PRODUCTS COMPANY, INC.",https://datacommons.org/browser/geoId/2301363590
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070280835,SCRIPTURE'S CONCRETE INC.,https://datacommons.org/browser/geoId/2301363660
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070312253,ROCKPORT GRANITE INC.,https://datacommons.org/browser/geoId/2301363660
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110000581521,DRAGON PRODUCTS CO  - THOMASTON,https://datacommons.org/browser/geoId/2301376365
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010427136,DICAPERL PERLITE FILTER FACILITY,https://datacommons.org/browser/geoId/2301376365
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110013406634,"FERRAIOLO CONSTRUCTION, INC.",https://datacommons.org/browser/geoId/2301376365
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110061097496,DICAPERL MINERALS CORP - THOM,https://datacommons.org/browser/geoId/2301376365
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039663888,DAMARISCOTTA PLANT,https://datacommons.org/browser/geoId/2301516235
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070284313,"JC STONE, INC.",https://datacommons.org/browser/geoId/2301535695
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110071072050,WATERSHED CENTER FOR CERAMIC,https://datacommons.org/browser/geoId/2301548645
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273057,DRAGON PRODUCTS,https://datacommons.org/browser/geoId/2301710005
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110040752753,DAM REPAIR PROJECT ASI CONSTRUCTORS,https://datacommons.org/browser/geoId/2301752575
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110043630871,MGA CAST STONE INC,https://datacommons.org/browser/geoId/2301756310
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110006625134,"PIKE INDUSTRIES, INC.",https://datacommons.org/browser/geoId/2301902795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039676589,VAUGHN THIBODEAU & SONS INC-BANGOR,https://datacommons.org/browser/geoId/2301902795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039678079,AMMO PARK QUARRY,https://datacommons.org/browser/geoId/2301902795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110069416377,LEE'S CONCRETE,https://datacommons.org/browser/geoId/2301902795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070132743,EUROVIA ATLANTIC COAST LLC,https://datacommons.org/browser/geoId/2301902795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273431,EMERY LEE AND SONS INCORPORATED,https://datacommons.org/browser/geoId/2301921030
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110012599713,LANE CONSTRUCTION,https://datacommons.org/browser/geoId/2301930795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110012615385,HUGHES BROTHERS,https://datacommons.org/browser/geoId/2301930795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039681403,"HUGHES BROS., INC.",https://datacommons.org/browser/geoId/2301930795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110055531900,SARGENT MATERIALS HERMON PLANT,https://datacommons.org/browser/geoId/2301930795
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010391334,LANE CONSTRUCTION 488,https://datacommons.org/browser/geoId/2301932510
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039666304,DOWNEAST CONCRETE PRODUCTS INC,https://datacommons.org/browser/geoId/2301932510
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273404,"G. E. GODING & SON, INC.",https://datacommons.org/browser/geoId/2301939475
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110064587120,"OWEN J. FOLSOM, INC.",https://datacommons.org/browser/geoId/2301939475
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010391012,GODING CONCRETE,https://datacommons.org/browser/geoId/2301945810
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110020051995,SUNRISE MATERIALS TRANSIT MIX PLANT,https://datacommons.org/browser/geoId/2301955565
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110001839627,"GAGNE PRECAST CONCRETE PRODUCTS, INC.",https://datacommons.org/browser/geoId/2301978780
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110016666473,AMERICAN CONCRETE INDUSTRIES,https://datacommons.org/browser/geoId/2301978780
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110016687833,BISHOP CONCRETE LLC,https://datacommons.org/browser/geoId/2302108325
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010391236,HALEY CONSTRUCTION INC,https://datacommons.org/browser/geoId/2302153628
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273413,"HALEY CONSTRUCTION, INC.",https://datacommons.org/browser/geoId/2302165865
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110010574538,"SANDELIN FOUNDATIONS, INC.",https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110018857682,"PRE-CAST CONCRETE PRODUCTS OF MAINE, INC.",https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110038112663,FERRAIOLO REDI MIX,https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039666359,PRE-CAST OF MAINE,https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039680725,PRECAST CONCRETE PRODUCTS OF,https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110064472315,AUBURN CONCRETE - TOPSHAM PLANT,https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110066857690,"R.A. CUMMINGS, INC.",https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110070287062,"PROJECT STAFFING, INC.",https://datacommons.org/browser/geoId/2302376960
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110045949195,"R. A. CUMMINGS, INC.",https://datacommons.org/browser/geoId/2302381930
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110006910842,MATTINGLY PRODUCTS,https://datacommons.org/browser/geoId/2302501395
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273315,"DRAGON PRODUCTS COMPANY, LLC",https://datacommons.org/browser/geoId/2302524320
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110038163395,SPECIALTY MINERALS (AT MADISON PAPER),https://datacommons.org/browser/geoId/2302542660
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039666983,L & W CONCRETE,https://datacommons.org/browser/geoId/2302549835
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110015743739,CIANBRO FABRICATION AND COATING,https://datacommons.org/browser/geoId/2302559005
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110020052002,LANE CONSTRUCTION CORPORATION,https://datacommons.org/browser/geoId/2302703950
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110039669515,STATE SAND & GRAVEL INC,https://datacommons.org/browser/geoId/2302703950
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110044213133,PIKE INDUSTRIES INC PROSPECT,https://datacommons.org/browser/geoId/2302761210
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110007273510,SUNRISE MAT. 524,https://datacommons.org/browser/geoId/2302766635
http://w3id.org/fio/v1/naics#NAICS-327,Nonmetallic Mineral Product Manufacturing,http://w3id.org/fio/v1/epa-frs-data#d.FRS-Facility.110041848560,"FUNDY CONTRACTORS, INC.",https://datacommons.org/browser/geoId/2302909585
